playerName,seasonStartYear,salary,inflationAdjSalary
Marc Jackson,2002,"$3,575,000","$5,399,183"
Lamar Odom,2002,"$3,557,585","$5,372,882"
Tyson Chandler,2002,"$3,556,200","$5,370,791"
Bruce Bowen,2002,"$3,550,000","$5,361,427"
Jay Williams,2002,"$3,451,920","$5,213,301"
Jud Buechler,2002,"$3,450,000","$5,210,401"
Antonio Daniels,2002,"$3,375,000","$5,097,131"
Anthony Peeler,2002,"$3,350,812","$5,060,601"
Lawrence Funderburke,2002,"$3,300,000","$4,983,862"
Darius Miles,2002,"$3,267,960","$4,935,473"
Andrew DeClercq,2002,"$3,262,500","$4,927,227"
Jonathan Bender,2002,"$3,226,745","$4,873,227"
Pau Gasol,2002,"$3,193,680","$4,823,291"
Jon Barry,2002,"$3,175,000","$4,795,079"
Moochie Norris,2002,"$3,150,000","$4,757,322"
Evan Eschmeyer,2002,"$3,103,800","$4,687,548"
Mike Dunleavy,2002,"$3,100,080","$4,681,930"
LaPhonso Ellis,2002,"$3,100,000","$4,681,809"
Eduardo Najera,2002,"$3,047,620","$4,602,702"
Chris Whitney,2002,"$3,000,000","$4,530,783"
Eric Piatkowski,2002,"$3,000,000","$4,530,783"
Derek Fisher,2002,"$3,000,000","$4,530,783"
Michael Redd,2002,"$3,000,000","$4,530,783"
Jeff McInnis,2002,"$3,000,000","$4,530,783"
Marcus Fizer,2002,"$2,946,240","$4,449,592"
Matt Maloney,2002,"$2,945,716","$4,448,799"
Wally Szczerbiak,2002,"$2,933,187","$4,429,878"
Eddy Curry,2002,"$2,879,280","$4,348,465"
Rodney Rogers,2002,"$2,796,000","$4,222,690"
Drew Gooden,2002,"$2,794,920","$4,221,059"
Chris Crawford,2002,"$2,750,000","$4,153,218"
Eric Montross,2002,"$2,720,000","$4,107,910"
Tony Delk,2002,"$2,700,000","$4,077,705"
Aaron Williams,2002,"$2,700,000","$4,077,705"
Othella Harrington,2002,"$2,700,000","$4,077,705"
Randy Brown,2002,"$2,700,000","$4,077,705"
Bobby Jackson,2002,"$2,700,000","$4,077,705"
Hubert Davis,2002,"$2,687,500","$4,058,827"
Richard Hamilton,2002,"$2,681,783","$4,050,192"
Mike Miller,2002,"$2,668,080","$4,029,497"
Horace Grant,2002,"$2,661,538","$4,019,617"
Lucious Harris,2002,"$2,640,000","$3,987,089"
Sean Rooks,2002,"$2,640,000","$3,987,089"
Steve Kerr,2002,"$2,625,000","$3,964,435"
Jason Richardson,2002,"$2,607,360","$3,937,794"
Jamie Feick,2002,"$2,600,000","$3,926,679"
Michael Curry,2002,"$2,600,000","$3,926,679"
George Lynch,2002,"$2,600,000","$3,926,679"
George McCloud,2002,"$2,599,900","$3,926,528"
Tony Massenburg,2002,"$2,541,098","$3,837,721"
Nikoloz Tskitishvili,2002,"$2,530,920","$3,822,350"
Andre Miller,2002,"$2,460,709","$3,716,313"
Mikki Moore,2002,"$2,459,142","$3,713,946"
Radoslav Nesterovic,2002,"$2,436,813","$3,680,224"
DerMarr Johnson,2002,"$2,423,280","$3,659,785"
Bimbo Coles,2002,"$2,400,000","$3,624,627"
Stacey Augmon,2002,"$2,400,000","$3,624,627"
Greg Buckner,2002,"$2,400,000","$3,624,627"
John Amaechi,2002,"$2,392,500","$3,613,300"
Shane Battier,2002,"$2,368,200","$3,576,600"
Pat Garrity,2002,"$2,350,000","$3,549,113"
Dajuan Wagner,2002,"$2,298,840","$3,471,848"
Shawn Marion,2002,"$2,265,375","$3,421,308"
Chris Mihm,2002,"$2,212,200","$3,340,999"
Eddie Griffin,2002,"$2,161,920","$3,265,064"
Jason Terry,2002,"$2,153,934","$3,253,003"
Cory Alexander,2002,"$2,149,259","$3,245,942"
Corey Maggette,2002,"$2,069,764","$3,125,884"
Lorenzo Williams,2002,"$2,068,000","$3,123,220"
Jamal Crawford,2002,"$2,026,680","$3,060,816"
Shammond Williams,2002,"$2,000,000","$3,020,522"
Bryant Stith,2002,"$2,000,000","$3,020,522"
Troy Hudson,2002,"$2,000,000","$3,020,522"
DeSagana Diop,2002,"$1,980,600","$2,991,223"
Nenê,2002,"$1,945,520","$2,938,243"
Chris Wilcox,2002,"$1,922,520","$2,903,507"
Metta World Peace,2002,"$1,904,860","$2,876,836"
Wang Zhizhi,2002,"$1,900,000","$2,869,496"
Tyronn Lue,2002,"$1,870,000","$2,824,188"
Joel Przybilla,2002,"$1,862,880","$2,813,435"
Patrick Ewing,2002,"$1,850,000","$2,793,983"
Rodney White,2002,"$1,820,520","$2,749,460"
Keyon Dooling,2002,"$1,769,760","$2,672,799"
Amare Stoudemire,2002,"$1,767,120","$2,668,812"
Chris Childs,2002,"$1,750,000","$2,642,957"
Marko Jaric,2002,"$1,750,000","$2,642,957"
Joe Johnson,2002,"$1,729,560","$2,612,087"
James Posey,2002,"$1,723,606","$2,603,095"
Jerome Moiso,2002,"$1,681,200","$2,539,051"
Caron Butler,2002,"$1,678,800","$2,535,426"
Muggsy Bogues,2002,"$1,659,120","$2,505,704"
Kedrick Brown,2002,"$1,643,040","$2,481,419"
Etan Thomas,2002,"$1,597,200","$2,412,189"
Jared Jeffries,2002,"$1,594,920","$2,408,745"
Dion Glover,2002,"$1,584,312","$2,392,725"
Jeff Foster,2002,"$1,571,335","$2,373,126"
Vladimir Radmanovic,2002,"$1,560,840","$2,357,276"
Kenny Thomas,2002,"$1,557,684","$2,352,509"
Samaki Walker,2002,"$1,540,000","$2,325,802"
Courtney Alexander,2002,"$1,517,280","$2,291,489"
Greg Anthony,2002,"$1,500,000","$2,265,391"
Cezary Trybanski,2002,"$1,500,000","$2,265,391"
Melvin Ely,2002,"$1,490,120","$2,250,470"
Richard Jefferson,2002,"$1,482,840","$2,239,475"
Mateen Cleaves,2002,"$1,441,440","$2,176,950"
Marcus Haislip,2002,"$1,439,400","$2,173,870"
Matt Bullard,2002,"$1,430,000","$2,159,673"
Jumaine Jones,2002,"$1,419,026","$2,143,099"
Troy Murphy,2002,"$1,408,680","$2,127,474"
Corie Blount,2002,"$1,400,000","$2,114,365"
Fred Hoiberg,2002,"$1,400,000","$2,114,365"
Stanislav Medvedenko,2002,"$1,400,000","$2,114,365"
Gordan Giricek,2002,"$1,400,000","$2,114,365"
Travis Best,2002,"$1,400,000","$2,114,365"
Michael Doleac,2002,"$1,400,000","$2,114,365"
Bryon Russell,2002,"$1,400,000","$2,114,365"
Jason Collier,2002,"$1,369,440","$2,068,212"
Fred Jones,2002,"$1,367,400","$2,065,131"
Vladimir Stepania,2002,"$1,350,000","$2,038,852"
Steven Hunter,2002,"$1,338,240","$2,021,092"
Manu Ginobili,2002,"$1,325,000","$2,001,096"
Hidayet Turkoglu,2002,"$1,300,920","$1,964,729"
Bryce Drew,2002,"$1,300,000","$1,963,339"
Kirk Haston,2002,"$1,271,400","$1,920,146"
Earl Boykins,2002,"$1,243,605","$1,878,167"
Desmond Mason,2002,"$1,235,880","$1,866,501"
Jiri Welsch,2002,"$1,234,080","$1,863,783"
Bostjan Nachbar,2002,"$1,224,000","$1,848,559"
Earl Watson,2002,"$1,215,000","$1,834,967"
Michael Bradley,2002,"$1,207,800","$1,824,093"
Quentin Richardson,2002,"$1,174,080","$1,773,167"
Juan Dixon,2002,"$1,172,400","$1,770,630"
Jarron Collins,2002,"$1,150,000","$1,736,800"
Jason Collins,2002,"$1,147,440","$1,732,934"
Jamaal Magloire,2002,"$1,121,280","$1,693,425"
Curtis Borchardt,2002,"$1,113,720","$1,682,008"
Ryan Bowen,2002,"$1,111,111","$1,678,067"
Don Reid,2002,"$1,100,000","$1,661,287"
Zach Randolph,2002,"$1,095,720","$1,654,823"
Speedy Claxton,2002,"$1,076,400","$1,625,645"
Ryan Humphrey,2002,"$1,063,680","$1,606,434"
Brendan Haywood,2002,"$1,051,920","$1,588,674"
Morris Peterson,2002,"$1,033,320","$1,560,583"
Popeye Jones,2002,"$1,030,000","$1,555,569"
Walt Williams,2002,"$1,030,000","$1,555,569"
Mark Bryant,2002,"$1,030,000","$1,555,569"
Brian Shaw,2002,"$1,030,000","$1,555,569"
Kendall Gill,2002,"$1,030,000","$1,555,569"
Rod Strickland,2002,"$1,030,000","$1,555,569"
Scott Williams,2002,"$1,030,000","$1,555,569"
Chris Dudley,2002,"$1,030,000","$1,555,569"
Kevin Willis,2002,"$1,030,000","$1,555,569"
Charles Oakley,2002,"$1,030,000","$1,555,569"
Michael Jordan,2002,"$1,030,000","$1,555,569"
Kareem Rush,2002,"$1,021,080","$1,542,097"
Joseph Forte,2002,"$1,009,920","$1,525,243"
Tim Hardaway,2002,"$1,000,000","$1,510,261"
Mehmet Okur,2002,"$1,000,000","$1,510,261"
Kevin Ollie,2002,"$1,000,000","$1,510,261"
Calbert Cheaney,2002,"$1,000,000","$1,510,261"
Donnell Harvey,2002,"$992,040","$1,498,239"
Qyntel Woods,2002,"$980,280","$1,480,478"
Jeryl Sasser,2002,"$969,480","$1,464,168"
DeShawn Stevenson,2002,"$952,320","$1,438,251"
Casey Jacobsen,2002,"$941,040","$1,421,216"
Brandon Armstrong,2002,"$930,720","$1,405,630"
Tayshaun Prince,2002,"$903,360","$1,364,309"
Efthimios Rentzias,2002,"$903,360","$1,364,309"
Danny Manning,2002,"$900,000","$1,359,235"
Andrei Kirilenko,2002,"$893,400","$1,349,267"
Monty Williams,2002,"$887,435","$1,340,258"
Iakovos Tsakalidis,2002,"$877,680","$1,325,526"
Gerald Wallace,2002,"$857,760","$1,295,441"
Bobby Simmons,2002,"$849,892","$1,283,558"
Mamadou N'diaye,2002,"$848,520","$1,281,486"
Amal McCaskill,2002,"$843,212","$1,273,469"
Frank Williams,2002,"$832,560","$1,257,383"
Dalibor Bagaric,2002,"$830,947","$1,254,947"
Emanual Davis,2002,"$824,935","$1,245,867"
Cherokee Parks,2002,"$824,935","$1,245,867"
Gary Trent,2002,"$824,935","$1,245,867"
Voshon Lenard,2002,"$824,935","$1,245,867"
Mark Madsen,2002,"$813,000","$1,227,842"
Jamaal Tinsley,2002,"$805,320","$1,216,243"
Primoz Brezec,2002,"$805,320","$1,216,243"
Tony Parker,2002,"$800,400","$1,208,813"
J.R. Reid,2002,"$800,000","$1,208,209"
Jim Jackson,2002,"$791,341","$1,195,131"
Chris Jefferies,2002,"$781,800","$1,180,722"
Dan Dickau,2002,"$776,880","$1,173,291"
Walter McCarty,2002,"$762,435","$1,151,476"
Mark Blount,2002,"$762,435","$1,151,476"
Erick Strickland,2002,"$762,435","$1,151,476"
Milt Palacio,2002,"$750,000","$1,132,695"
Robert Traylor,2002,"$750,000","$1,132,695"
Darvin Ham,2002,"$699,935","$1,057,084"
Anthony Johnson,2002,"$699,935","$1,057,084"
Rick Brunson,2002,"$699,935","$1,057,084"
Jacque Vaughn,2002,"$699,935","$1,057,084"
Stephen Jackson,2002,"$699,935","$1,057,084"
Samuel Dalembert,2002,"$691,100","$1,043,741"
Erick Barkley,2002,"$682,500","$1,030,753"
John Salmons,2002,"$670,800","$1,013,083"
Loren Woods,2002,"$662,435","$1,000,449"
Bruno Sundov,2002,"$637,435","$962,693"
Adrian Griffin,2002,"$637,435","$962,693"
Eddie House,2002,"$637,435","$962,693"
Felipe Lopez,2002,"$637,435","$962,693"
Mark Pope,2002,"$637,435","$962,693"
Brian Skinner,2002,"$637,435","$962,693"
Charles Smith,2002,"$637,435","$962,693"
Damon Jones,2002,"$637,435","$962,693"
Jelani McCoy,2002,"$637,435","$962,693"
Raja Bell,2002,"$612,435","$924,936"
Sean Marks,2002,"$612,435","$924,936"
Ansu Sesay,2002,"$612,435","$924,936"
Scott Padgett,2002,"$612,435","$924,936"
Ira Newble,2002,"$587,435","$887,180"
Ruben Wolkowyski,2002,"$587,435","$887,180"
Pepe Sanchez,2002,"$587,435","$887,180"
Juaquin Hawkins,2002,"$587,435","$887,180"
Lavor Postell,2002,"$587,435","$887,180"
Lee Nailon,2002,"$587,435","$887,180"
Olumide Oyedeji,2002,"$587,435","$887,180"
Dan Langhi,2002,"$587,435","$887,180"
Jake Voskuhl,2002,"$587,435","$887,180"
Brian Cardinal,2002,"$587,435","$887,180"
Raul Lopez,2002,"$578,160","$873,172"
Carlos Arroyo,2002,"$546,000","$824,602"
Predrag Drobnjak,2002,"$526,413","$795,021"
Mengke Bateer,2002,"$512,453","$773,937"
Brian Scalabrine,2002,"$512,435","$773,910"
Trenton Hassell,2002,"$512,435","$773,910"
Chris Andersen,2002,"$512,435","$773,910"
Gilbert Arenas,2002,"$512,435","$773,910"
Terence Morris,2002,"$512,435","$773,910"
Jamison Brewer,2002,"$512,435","$773,910"
Tremaine Fowlkes,2002,"$512,435","$773,910"
Malik Allen,2002,"$512,435","$773,910"
Mike James,2002,"$512,435","$773,910"
Kenny Satterfield,2002,"$512,435","$773,910"
Alton Ford,2002,"$512,435","$773,910"
Ruben Boumtje-Boumtje,2002,"$512,435","$773,910"
Greg Foster,2002,"$401,951","$607,051"
JR Bremer,2002,"$349,458","$527,772"
Tamar Slay,2002,"$349,458","$527,772"
Lonny Baxter,2002,"$349,458","$527,772"
Roger Mason,2002,"$349,458","$527,772"
Carlos Boozer,2002,"$349,458","$527,772"
Smush Parker,2002,"$349,458","$527,772"
Junior Harrington,2002,"$349,458","$527,772"
Predrag Savovic,2002,"$349,458","$527,772"
Vincent Yarbrough,2002,"$349,458","$527,772"
Tito Maddox,2002,"$349,458","$527,772"
Jannero Pargo,2002,"$349,458","$527,772"
Chris Owens,2002,"$349,458","$527,772"
Mike Batiste,2002,"$349,458","$527,772"
Robert Archibald,2002,"$349,458","$527,772"
Ken Johnson,2002,"$349,458","$527,772"
Rasual Butler,2002,"$349,458","$527,772"
Sean Lampley,2002,"$349,458","$527,772"
Dan Gadzuric,2002,"$349,458","$527,772"
Jamal Sampson,2002,"$349,458","$527,772"
Ronald Murray,2002,"$349,458","$527,772"
Igor Rakocevic,2002,"$349,458","$527,772"
Reggie Evans,2002,"$349,458","$527,772"
Pat Burke,2002,"$349,458","$527,772"
Sam Clancy,2002,"$349,458","$527,772"
Nate Huffman,2002,"$349,458","$527,772"
Reggie Slater,2002,"$321,926","$486,192"
Art Long,2002,"$229,243","$346,216"
Jermaine Jackson,2002,"$171,932","$259,662"
Oscar Torres,2002,"$168,729","$254,824"
Adam Harrington,2002,"$140,636","$212,397"
Anthony Goldwire,2002,"$139,925","$211,323"
John Crotty,2002,"$138,171","$208,673"
Pete Mickeal,2002,"$136,374","$205,960"
Soumaila Samake,2002,"$124,984","$188,758"
Ratko Varda,2002,"$124,984","$188,758"
Dean Oliver,2002,"$118,735","$179,320"
Antonio Harvey,2002,"$60,361","$91,160"
Mark Strickland,2002,"$60,361","$91,160"
Mike Wilks,2002,"$55,402","$83,671"
Rafer Alston,2002,"$37,344","$56,399"
Guy Rucker,2002,"$34,946","$52,777"
Devin Brown,2002,"$34,946","$52,777"
Paul Shirley,2002,"$29,832","$45,054"
Kevin Garnett,2003,"$28,000,000","$41,412,563"
Shaquille O'Neal,2003,"$24,749,999","$36,605,747"
Dikembe Mutombo,2003,"$17,714,291","$26,199,792"
Rasheed Wallace,2003,"$17,000,000","$25,143,342"
Allan Houston,2003,"$15,937,500","$23,571,883"
Chris Webber,2003,"$15,937,500","$23,571,883"
Shawn Kemp,2003,"$14,941,935","$22,099,422"
Shareef Abdur-Rahim,2003,"$13,500,000","$19,966,771"
Vin Baker,2003,"$13,500,000","$19,966,771"
Zydrunas Ilgauskas,2003,"$13,500,000","$19,966,771"
Antoine Walker,2003,"$13,500,000","$19,966,771"
Kobe Bryant,2003,"$13,500,000","$19,966,771"
Latrell Sprewell,2003,"$13,500,000","$19,966,771"
Antonio McDyess,2003,"$13,500,000","$19,966,771"
Ray Allen,2003,"$13,500,000","$19,966,771"
Allen Iverson,2003,"$13,500,000","$19,966,771"
Anfernee Hardaway,2003,"$13,500,000","$19,966,771"
Stephon Marbury,2003,"$13,500,000","$19,966,771"
Michael Finley,2003,"$13,281,250","$19,643,236"
Keith Van Horn,2003,"$13,279,750","$19,641,017"
Grant Hill,2003,"$13,279,750","$19,641,017"
Tracy McGrady,2003,"$13,279,750","$19,641,017"
Jalen Rose,2003,"$13,279,750","$19,641,017"
Jason Kidd,2003,"$13,152,000","$19,452,072"
Jermaine O'Neal,2003,"$13,152,000","$19,452,072"
Antonio Davis,2003,"$12,925,000","$19,116,335"
Tim Duncan,2003,"$12,676,125","$18,748,244"
Damon Stoudamire,2003,"$12,375,000","$18,302,874"
Eddie Jones,2003,"$12,333,750","$18,241,864"
Brian Grant,2003,"$12,130,648","$17,941,472"
Vlade Divac,2003,"$12,051,510","$17,824,426"
Nick Van Exel,2003,"$11,956,625","$17,684,089"
Tim Thomas,2003,"$11,825,000","$17,489,413"
Tom Gugliotta,2003,"$11,670,000","$17,260,165"
Paul Pierce,2003,"$11,326,219","$16,751,706"
Antawn Jamison,2003,"$11,326,219","$16,751,706"
Dirk Nowitzki,2003,"$11,326,219","$16,751,706"
Vince Carter,2003,"$11,326,219","$16,751,706"
Terrell Brandon,2003,"$11,100,000","$16,417,123"
Steve Francis,2003,"$10,960,000","$16,210,060"
Elton Brand,2003,"$10,960,000","$16,210,060"
Baron Davis,2003,"$10,960,000","$16,210,060"
Shawn Marion,2003,"$10,960,000","$16,210,060"
Glenn Robinson,2003,"$10,730,000","$15,869,886"
Theo Ratliff,2003,"$10,156,250","$15,021,298"
Lamar Odom,2003,"$9,963,596","$14,736,359"
Mike Bibby,2003,"$9,500,000","$14,050,691"
Kerry Kittles,2003,"$9,266,666","$13,705,585"
Dale Davis,2003,"$9,061,875","$13,402,695"
Toni Kukoc,2003,"$9,056,250","$13,394,376"
Greg Ostertag,2003,"$8,666,666","$12,818,173"
Gilbert Arenas,2003,"$8,536,000","$12,624,915"
Jamal Mashburn,2003,"$8,525,000","$12,608,646"
Jason Terry,2003,"$8,333,333","$12,325,167"
Raef LaFrentz,2003,"$8,178,750","$12,096,535"
Andre Miller,2003,"$8,000,000","$11,832,161"
Wally Szczerbiak,2003,"$8,000,000","$11,832,161"
PJ Brown,2003,"$8,000,000","$11,832,161"
Glen Rice,2003,"$7,885,000","$11,662,073"
Erick Dampier,2003,"$7,842,000","$11,598,475"
Maurice Taylor,2003,"$7,800,000","$11,536,357"
Derek Anderson,2003,"$7,794,000","$11,527,482"
Wesley Person,2003,"$7,700,000","$11,388,455"
Alan Henderson,2003,"$7,682,188","$11,362,110"
Austin Croshere,2003,"$7,610,000","$11,255,343"
Kelvin Cato,2003,"$7,344,000","$10,861,923"
Marcus Camby,2003,"$7,250,000","$10,722,896"
Rashard Lewis,2003,"$7,012,987","$10,372,349"
Corey Maggette,2003,"$7,000,000","$10,353,140"
Bonzi Wells,2003,"$7,000,000","$10,353,140"
Brad Miller,2003,"$7,000,000","$10,353,140"
Jerry Stackhouse,2003,"$6,906,250","$10,214,482"
Doug Christie,2003,"$6,900,000","$10,205,238"
Ron Mercer,2003,"$6,750,000","$9,983,385"
Shandon Anderson,2003,"$6,700,000","$9,909,434"
Chris Mills,2003,"$6,600,000","$9,761,532"
Lorenzen Wright,2003,"$6,600,000","$9,761,532"
Bo Outlaw,2003,"$6,585,000","$9,739,347"
Richard Hamilton,2003,"$6,500,000","$9,613,630"
Hakeem Olajuwon,2003,"$6,326,923","$9,357,646"
Bob Sura,2003,"$6,266,666","$9,268,525"
Predrag Stojakovic,2003,"$6,250,000","$9,243,875"
Eddie Robinson,2003,"$6,204,000","$9,175,840"
Tariq Abdul-Wahad,2003,"$6,187,500","$9,151,437"
Jason Williams,2003,"$6,187,500","$9,151,437"
Michael Dickerson,2003,"$6,187,500","$9,151,437"
Charlie Ward,2003,"$6,030,000","$8,918,491"
Jerome Williams,2003,"$5,987,500","$8,855,633"
Howard Eisley,2003,"$5,843,750","$8,643,023"
Jonathan Bender,2003,"$5,800,000","$8,578,316"
Steve Nash,2003,"$5,750,000","$8,504,365"
Vitaly Potapenko,2003,"$5,715,000","$8,452,600"
Al Harrington,2003,"$5,692,500","$8,419,322"
Jason Caffey,2003,"$5,687,500","$8,411,927"
Jahidi White,2003,"$5,676,091","$8,395,052"
Christian Laettner,2003,"$5,625,000","$8,319,488"
Radoslav Nesterovic,2003,"$5,600,000","$8,282,512"
Eric Williams,2003,"$5,540,000","$8,193,771"
Ben Wallace,2003,"$5,500,000","$8,134,610"
Kenny Thomas,2003,"$5,500,000","$8,134,610"
Alvin Williams,2003,"$5,500,000","$8,134,610"
Metta World Peace,2003,"$5,473,684","$8,095,688"
Calvin Booth,2003,"$5,446,800","$8,055,926"
Avery Johnson,2003,"$5,445,600","$8,054,152"
Clarence Weatherspoon,2003,"$5,445,600","$8,054,152"
Joe Smith,2003,"$5,445,600","$8,054,152"
Todd MacCulloch,2003,"$5,445,600","$8,054,152"
Ruben Patterson,2003,"$5,445,600","$8,054,152"
Danny Fortson,2003,"$5,428,602","$8,029,011"
Brent Barry,2003,"$5,400,000","$7,986,708"
Cuttino Mobley,2003,"$5,394,125","$7,978,019"
Kurt Thomas,2003,"$5,394,125","$7,978,019"
Scot Pollard,2003,"$5,309,563","$7,852,950"
Kenyon Martin,2003,"$5,128,689","$7,585,434"
Sam Cassell,2003,"$5,062,500","$7,487,539"
Ricky Davis,2003,"$5,000,600","$7,395,988"
Chauncey Billups,2003,"$5,000,600","$7,395,988"
Jerome James,2003,"$5,000,600","$7,395,988"
Keon Clark,2003,"$5,000,600","$7,395,988"
Larry Hughes,2003,"$5,000,600","$7,395,988"
Nazr Mohammed,2003,"$5,000,000","$7,395,100"
Corliss Williamson,2003,"$5,000,000","$7,395,100"
Reggie Miller,2003,"$5,000,000","$7,395,100"
Aaron McKie,2003,"$5,000,000","$7,395,100"
Brevin Knight,2003,"$5,000,000","$7,395,100"
Alonzo Mourning,2003,"$4,917,000","$7,272,342"
Scottie Pippen,2003,"$4,917,000","$7,272,342"
Gary Payton,2003,"$4,917,000","$7,272,342"
James Posey,2003,"$4,917,000","$7,272,342"
Michael Olowokandi,2003,"$4,917,000","$7,272,342"
Juwan Howard,2003,"$4,917,000","$7,272,342"
Malik Rose,2003,"$4,916,250","$7,271,232"
Rick Fox,2003,"$4,734,797","$7,002,860"
Clifford Robinson,2003,"$4,700,000","$6,951,394"
Donyell Marshall,2003,"$4,605,196","$6,811,177"
Stromile Swift,2003,"$4,592,418","$6,792,278"
Devean George,2003,"$4,546,000","$6,723,625"
Eric Snow,2003,"$4,500,000","$6,655,590"
Robert Horry,2003,"$4,500,000","$6,655,590"
Lamond Murray,2003,"$4,500,000","$6,655,590"
Michael Stewart,2003,"$4,480,000","$6,626,010"
Ervin Johnson,2003,"$4,418,156","$6,534,541"
Travis Knight,2003,"$4,402,500","$6,511,386"
Tony Battie,2003,"$4,400,000","$6,507,688"
Adonal Foyle,2003,"$4,400,000","$6,507,688"
Anthony Mason,2003,"$4,348,094","$6,430,918"
Matt Harpring,2003,"$4,290,000","$6,344,996"
Kwame Brown,2003,"$4,252,080","$6,288,911"
Zeljko Rebraca,2003,"$4,200,000","$6,211,884"
Yao Ming,2003,"$4,147,560","$6,134,324"
Darius Miles,2003,"$4,130,701","$6,109,389"
LeBron James,2003,"$4,018,920","$5,944,063"
Elden Campbell,2003,"$4,000,000","$5,916,080"
Jeff Foster,2003,"$4,000,000","$5,916,080"
Derrick Coleman,2003,"$4,000,000","$5,916,080"
David Wesley,2003,"$3,960,000","$5,856,919"
Chucky Atkins,2003,"$3,900,000","$5,768,178"
Marc Jackson,2003,"$3,900,000","$5,768,178"
Tyson Chandler,2003,"$3,804,360","$5,626,725"
Marcus Fizer,2003,"$3,726,994","$5,512,299"
Jay Williams,2003,"$3,710,880","$5,488,466"
Bruce Bowen,2003,"$3,650,000","$5,398,423"
Lawrence Funderburke,2003,"$3,600,000","$5,324,472"
Darko Milicic,2003,"$3,595,800","$5,318,260"
Shawn Bradley,2003,"$3,500,000","$5,176,570"
Moochie Norris,2003,"$3,500,000","$5,176,570"
Eduardo Najera,2003,"$3,428,572","$5,070,927"
Mike Miller,2003,"$3,380,457","$4,999,763"
Mike Dunleavy,2003,"$3,332,520","$4,928,864"
Jeff McInnis,2003,"$3,300,000","$4,880,766"
Carmelo Anthony,2003,"$3,229,200","$4,776,051"
Eddy Curry,2003,"$3,080,160","$4,555,618"
Rodney Rogers,2003,"$3,075,600","$4,548,874"
Evan Eschmeyer,2003,"$3,017,266","$4,462,597"
Matt Maloney,2003,"$3,006,260","$4,446,319"
Drew Gooden,2003,"$3,004,560","$4,443,804"
Chris Crawford,2003,"$3,000,000","$4,437,060"
Jon Barry,2003,"$3,000,000","$4,437,060"
Lindsey Hunter,2003,"$3,000,000","$4,437,060"
Speedy Claxton,2003,"$3,000,000","$4,437,060"
Derek Fisher,2003,"$3,000,000","$4,437,060"
